"","Month","Year","AllBeds","OneBed","TwoBeds","State","City","Date"
"6573",3,2014,1432,1187,1519,"IL","Chicago",2014-03-01
"6574",4,2014,1521,1304,1689,"IL","Chicago",2014-04-01
"6575",5,2014,1645,1408,1929,"IL","Chicago",2014-05-01
"6576",6,2014,1706,1440,1995,"IL","Chicago",2014-06-01
"6577",7,2014,1755,1464,2042,"IL","Chicago",2014-07-01
"6578",8,2014,1751,1477,2008,"IL","Chicago",2014-08-01
"6579",9,2014,1976,1515,2614,"IL","Chicago",2014-09-01
"6580",10,2014,1995,1541,2657,"IL","Chicago",2014-10-01
"6581",11,2014,1983,1545,2553,"IL","Chicago",2014-11-01
"6582",12,2014,1944,1529,2451,"IL","Chicago",2014-12-01
"6583",1,2015,1933,1560,2484,"IL","Chicago",2015-01-01
"6584",2,2015,1908,1563,2462,"IL","Chicago",2015-02-01
"6585",3,2015,1855,1559,2252,"IL","Chicago",2015-03-01
"6586",4,2015,1798,1578,2061,"IL","Chicago",2015-04-01
"6587",5,2015,1813,1580,2032,"IL","Chicago",2015-05-01
"6588",6,2015,1835,1601,2043,"IL","Chicago",2015-06-01
"6589",7,2015,1815,1589,2058,"IL","Chicago",2015-07-01
"6590",8,2015,1814,1601,2086,"IL","Chicago",2015-08-01
"6591",9,2015,1822,1597,2090,"IL","Chicago",2015-09-01
"6592",10,2015,1817,1593,2094,"IL","Chicago",2015-10-01
"6593",11,2015,1805,1601,2068,"IL","Chicago",2015-11-01
"6594",12,2015,1811,1599,2085,"IL","Chicago",2015-12-01
"6595",1,2016,1810,1628,2066,"IL","Chicago",2016-01-01
"6596",2,2016,1915,1714,2229,"IL","Chicago",2016-02-01
"6597",3,2016,1943,1743,2289,"IL","Chicago",2016-03-01
"6598",4,2016,1924,1734,2269,"IL","Chicago",2016-04-01
"6599",5,2016,1962,1760,2289,"IL","Chicago",2016-05-01
"6600",6,2016,1977,1757,2312,"IL","Chicago",2016-06-01
"6601",7,2016,1958,1750,2317,"IL","Chicago",2016-07-01
"6602",8,2016,1978,1779,2346,"IL","Chicago",2016-08-01
"6603",9,2016,2058,1857,2448,"IL","Chicago",2016-09-01
"6604",10,2016,2032,1834,2406,"IL","Chicago",2016-10-01
"6605",11,2016,1958,1770,2307,"IL","Chicago",2016-11-01
"6606",12,2016,1960,1782,2314,"IL","Chicago",2016-12-01
"6607",1,2017,1942,1747,2280,"IL","Chicago",2017-01-01
"6608",2,2017,1936,1745,2284,"IL","Chicago",2017-02-01
"6609",3,2017,1916,1735,2226,"IL","Chicago",2017-03-01
"6610",4,2017,1856,1698,2119,"IL","Chicago",2017-04-01
"6611",5,2017,1831,1684,2047,"IL","Chicago",2017-05-01
"6612",6,2017,1878,1727,2087,"IL","Chicago",2017-06-01
"6613",7,2017,1849,1691,2035,"IL","Chicago",2017-07-01
"6614",8,2017,1814,1665,1995,"IL","Chicago",2017-08-01
"6615",9,2017,1798,1649,1987,"IL","Chicago",2017-09-01
"6616",10,2017,1770,1631,1946,"IL","Chicago",2017-10-01
"6617",11,2017,1713,1586,1876,"IL","Chicago",2017-11-01
"6618",12,2017,1712,1576,1876,"IL","Chicago",2017-12-01
"6619",1,2018,1745,1597,1927,"IL","Chicago",2018-01-01
"6620",2,2018,1760,1605,1964,"IL","Chicago",2018-02-01
"6621",3,2018,1767,1605,1976,"IL","Chicago",2018-03-01
"6622",4,2018,1784,1611,2003,"IL","Chicago",2018-04-01
"6623",5,2018,1842,1651,2105,"IL","Chicago",2018-05-01
"6624",6,2018,1849,1650,2096,"IL","Chicago",2018-06-01
"6625",7,2018,1847,1662,2104,"IL","Chicago",2018-07-01
"6626",8,2018,1859,1683,2105,"IL","Chicago",2018-08-01
"6627",9,2018,1878,1701,2135,"IL","Chicago",2018-09-01
"6628",10,2018,1869,1695,2129,"IL","Chicago",2018-10-01
"6629",11,2018,1861,1693,2129,"IL","Chicago",2018-11-01
"6630",12,2018,1880,1702,2167,"IL","Chicago",2018-12-01
"6631",1,2019,1951,1774,2251,"IL","Chicago",2019-01-01
"6632",2,2019,2027,1832,2356,"IL","Chicago",2019-02-01
"6633",3,2019,2040,1844,2374,"IL","Chicago",2019-03-01
"6634",1,2011,843,659,838,"NC","Charlotte",2011-01-01
"6635",2,2011,823,657,819,"NC","Charlotte",2011-02-01
"6636",3,2011,846,680,861,"NC","Charlotte",2011-03-01
"6637",4,2011,826,657,792,"NC","Charlotte",2011-04-01
"6638",5,2011,847,641,789,"NC","Charlotte",2011-05-01
"6639",6,2011,830,623,761,"NC","Charlotte",2011-06-01
"6640",7,2011,830,611,747,"NC","Charlotte",2011-07-01
"6641",8,2011,937,765,988,"NC","Charlotte",2011-08-01
"6642",9,2011,994,868,1049,"NC","Charlotte",2011-09-01
"6643",10,2011,986,867,1037,"NC","Charlotte",2011-10-01
"6644",11,2011,958,829,1030,"NC","Charlotte",2011-11-01
"6645",12,2011,959,829,1050,"NC","Charlotte",2011-12-01
"6646",1,2012,983,876,1062,"NC","Charlotte",2012-01-01
"6647",2,2012,987,883,1061,"NC","Charlotte",2012-02-01
"6648",3,2012,979,866,1044,"NC","Charlotte",2012-03-01
"6649",4,2012,1000,861,1081,"NC","Charlotte",2012-04-01
"6650",5,2012,987,860,1065,"NC","Charlotte",2012-05-01
"6651",6,2012,1022,889,1102,"NC","Charlotte",2012-06-01
"6652",7,2012,1001,884,1072,"NC","Charlotte",2012-07-01
"6653",8,2012,1015,882,1104,"NC","Charlotte",2012-08-01
"6654",9,2012,1029,913,1101,"NC","Charlotte",2012-09-01
"6655",10,2012,994,870,1045,"NC","Charlotte",2012-10-01
"6656",11,2012,993,878,1052,"NC","Charlotte",2012-11-01
"6657",12,2012,994,878,1056,"NC","Charlotte",2012-12-01
"6658",1,2013,1018,890,1085,"NC","Charlotte",2013-01-01
"6659",2,2013,1043,911,1125,"NC","Charlotte",2013-02-01
"6660",3,2013,1052,935,1132,"NC","Charlotte",2013-03-01
"6661",4,2013,1037,905,1115,"NC","Charlotte",2013-04-01
"6662",5,2013,1067,925,1159,"NC","Charlotte",2013-05-01
"6663",6,2013,1063,943,1137,"NC","Charlotte",2013-06-01
"6664",7,2013,1041,921,1120,"NC","Charlotte",2013-07-01
"6665",8,2013,982,867,1037,"NC","Charlotte",2013-08-01
"6666",9,2013,967,837,1005,"NC","Charlotte",2013-09-01
"6667",10,2013,969,819,996,"NC","Charlotte",2013-10-01
"6668",11,2013,985,861,1028,"NC","Charlotte",2013-11-01
"6669",12,2013,985,873,1027,"NC","Charlotte",2013-12-01
"6670",1,2014,1015,884,1082,"NC","Charlotte",2014-01-01
"6671",2,2014,1015,911,1066,"NC","Charlotte",2014-02-01
"6672",3,2014,1013,887,1078,"NC","Charlotte",2014-03-01
"6673",4,2014,1033,896,1113,"NC","Charlotte",2014-04-01
"6674",5,2014,1031,862,1095,"NC","Charlotte",2014-05-01
"6675",6,2014,1042,871,1098,"NC","Charlotte",2014-06-01
"6676",7,2014,1052,877,1100,"NC","Charlotte",2014-07-01
"6677",8,2014,1092,897,1155,"NC","Charlotte",2014-08-01
"6678",9,2014,1087,899,1144,"NC","Charlotte",2014-09-01
"6679",10,2014,1115,930,1175,"NC","Charlotte",2014-10-01
"6680",11,2014,1084,909,1153,"NC","Charlotte",2014-11-01
"6681",12,2014,1085,929,1145,"NC","Charlotte",2014-12-01
"6682",1,2015,1106,957,1172,"NC","Charlotte",2015-01-01
"6683",2,2015,1120,961,1189,"NC","Charlotte",2015-02-01
"6684",3,2015,1147,987,1238,"NC","Charlotte",2015-03-01
"6685",4,2015,1182,1034,1278,"NC","Charlotte",2015-04-01
"6686",5,2015,1183,1019,1277,"NC","Charlotte",2015-05-01
"6687",6,2015,1195,1028,1285,"NC","Charlotte",2015-06-01
"6688",7,2015,1201,1042,1278,"NC","Charlotte",2015-07-01
"6689",8,2015,1204,1057,1284,"NC","Charlotte",2015-08-01
"6690",9,2015,1213,1064,1298,"NC","Charlotte",2015-09-01
"6691",10,2015,1205,1056,1295,"NC","Charlotte",2015-10-01
"6692",11,2015,1206,1057,1300,"NC","Charlotte",2015-11-01
"6693",12,2015,1221,1076,1324,"NC","Charlotte",2015-12-01
"6694",1,2016,1240,1084,1340,"NC","Charlotte",2016-01-01
"6695",2,2016,1301,1131,1430,"NC","Charlotte",2016-02-01
"6696",3,2016,1341,1164,1486,"NC","Charlotte",2016-03-01
"6697",4,2016,1330,1164,1469,"NC","Charlotte",2016-04-01
"6698",5,2016,1336,1166,1476,"NC","Charlotte",2016-05-01
"6699",6,2016,1353,1182,1499,"NC","Charlotte",2016-06-01
"6700",7,2016,1367,1198,1519,"NC","Charlotte",2016-07-01
"6701",8,2016,1366,1205,1510,"NC","Charlotte",2016-08-01
"6702",9,2016,1366,1196,1518,"NC","Charlotte",2016-09-01
"6703",10,2016,1371,1206,1520,"NC","Charlotte",2016-10-01
"6704",11,2016,1346,1182,1483,"NC","Charlotte",2016-11-01
"6705",12,2016,1337,1169,1468,"NC","Charlotte",2016-12-01
"6706",1,2017,1344,1171,1457,"NC","Charlotte",2017-01-01
"6707",2,2017,1332,1163,1438,"NC","Charlotte",2017-02-01
"6708",3,2017,1332,1163,1445,"NC","Charlotte",2017-03-01
"6709",4,2017,1337,1166,1468,"NC","Charlotte",2017-04-01
"6710",5,2017,1341,1173,1477,"NC","Charlotte",2017-05-01
"6711",6,2017,1363,1196,1504,"NC","Charlotte",2017-06-01
"6712",7,2017,1358,1195,1485,"NC","Charlotte",2017-07-01
"6713",8,2017,1350,1188,1466,"NC","Charlotte",2017-08-01
"6714",9,2017,1343,1178,1466,"NC","Charlotte",2017-09-01
"6715",10,2017,1346,1184,1467,"NC","Charlotte",2017-10-01
"6716",11,2017,1338,1180,1449,"NC","Charlotte",2017-11-01
"6717",12,2017,1327,1176,1430,"NC","Charlotte",2017-12-01
"6718",1,2018,1338,1190,1440,"NC","Charlotte",2018-01-01
"6719",2,2018,1343,1195,1445,"NC","Charlotte",2018-02-01
"6720",3,2018,1347,1201,1443,"NC","Charlotte",2018-03-01
"6721",4,2018,1379,1228,1488,"NC","Charlotte",2018-04-01
"6722",5,2018,1398,1246,1529,"NC","Charlotte",2018-05-01
"6723",6,2018,1402,1254,1543,"NC","Charlotte",2018-06-01
"6724",7,2018,1409,1243,1563,"NC","Charlotte",2018-07-01
"6725",8,2018,1425,1262,1579,"NC","Charlotte",2018-08-01
"6726",9,2018,1424,1253,1585,"NC","Charlotte",2018-09-01
"6727",10,2018,1399,1235,1554,"NC","Charlotte",2018-10-01
"6728",11,2018,1403,1240,1552,"NC","Charlotte",2018-11-01
"6729",12,2018,1407,1241,1554,"NC","Charlotte",2018-12-01
"6730",1,2019,1433,1266,1576,"NC","Charlotte",2019-01-01
"6731",2,2019,1458,1279,1609,"NC","Charlotte",2019-02-01
"6732",3,2019,1472,1271,1629,"NC","Charlotte",2019-03-01
"6733",1,2011,896,654,834,"AZ","Chandler",2011-01-01
"6734",2,2011,932,653,920,"AZ","Chandler",2011-02-01
"6735",3,2011,1013,668,917,"AZ","Chandler",2011-03-01
"6736",4,2011,1059,688,958,"AZ","Chandler",2011-04-01
"6737",5,2011,1130,714,1076,"AZ","Chandler",2011-05-01
"6738",6,2011,1134,703,1091,"AZ","Chandler",2011-06-01
"6739",7,2011,1161,700,1095,"AZ","Chandler",2011-07-01
"6740",8,2011,1015,758,952,"AZ","Chandler",2011-08-01
"6741",9,2011,953,771,918,"AZ","Chandler",2011-09-01
"6742",10,2011,939,767,914,"AZ","Chandler",2011-10-01
"6743",11,2011,920,745,894,"AZ","Chandler",2011-11-01
"6744",12,2011,921,745,883,"AZ","Chandler",2011-12-01
"6745",1,2012,957,808,932,"AZ","Chandler",2012-01-01
"6746",2,2012,944,810,918,"AZ","Chandler",2012-02-01
"6747",3,2012,918,773,913,"AZ","Chandler",2012-03-01
"6748",4,2012,918,758,925,"AZ","Chandler",2012-04-01
"6749",5,2012,911,758,901,"AZ","Chandler",2012-05-01
"6750",6,2012,933,759,923,"AZ","Chandler",2012-06-01
"6751",7,2012,938,775,924,"AZ","Chandler",2012-07-01
"6752",8,2012,947,772,949,"AZ","Chandler",2012-08-01
"6753",9,2012,931,764,936,"AZ","Chandler",2012-09-01
"6754",10,2012,906,763,894,"AZ","Chandler",2012-10-01
"6755",11,2012,906,768,899,"AZ","Chandler",2012-11-01
"6756",12,2012,901,776,901,"AZ","Chandler",2012-12-01
"6757",1,2013,899,779,897,"AZ","Chandler",2013-01-01
"6758",2,2013,912,771,916,"AZ","Chandler",2013-02-01
"6759",3,2013,902,759,928,"AZ","Chandler",2013-03-01
"6760",4,2013,913,752,928,"AZ","Chandler",2013-04-01
"6761",5,2013,964,764,940,"AZ","Chandler",2013-05-01
"6762",6,2013,985,775,926,"AZ","Chandler",2013-06-01
"6763",7,2013,991,784,947,"AZ","Chandler",2013-07-01
"6764",8,2013,1013,788,952,"AZ","Chandler",2013-08-01
"6765",9,2013,1039,795,952,"AZ","Chandler",2013-09-01
"6766",10,2013,1044,804,949,"AZ","Chandler",2013-10-01
"6767",11,2013,1001,778,964,"AZ","Chandler",2013-11-01
"6768",12,2013,993,800,974,"AZ","Chandler",2013-12-01
"6769",1,2014,959,812,957,"AZ","Chandler",2014-01-01
"6770",2,2014,957,805,961,"AZ","Chandler",2014-02-01
"6771",3,2014,978,799,974,"AZ","Chandler",2014-03-01
"6772",4,2014,967,801,972,"AZ","Chandler",2014-04-01
"6773",5,2014,983,800,980,"AZ","Chandler",2014-05-01
"6774",6,2014,1004,810,1000,"AZ","Chandler",2014-06-01
"6775",7,2014,1070,852,1050,"AZ","Chandler",2014-07-01
"6776",8,2014,1082,838,1044,"AZ","Chandler",2014-08-01
"6777",9,2014,1068,835,1034,"AZ","Chandler",2014-09-01
"6778",10,2014,1070,841,1048,"AZ","Chandler",2014-10-01
"6779",11,2014,1090,860,1052,"AZ","Chandler",2014-11-01
"6780",12,2014,1089,869,1045,"AZ","Chandler",2014-12-01
"6781",1,2015,1094,887,1063,"AZ","Chandler",2015-01-01
"6782",2,2015,1099,888,1067,"AZ","Chandler",2015-02-01
"6783",3,2015,1090,885,1073,"AZ","Chandler",2015-03-01
"6784",4,2015,1101,895,1076,"AZ","Chandler",2015-04-01
"6785",5,2015,1150,906,1089,"AZ","Chandler",2015-05-01
"6786",6,2015,1190,924,1115,"AZ","Chandler",2015-06-01
"6787",7,2015,1180,921,1132,"AZ","Chandler",2015-07-01
"6788",8,2015,1162,910,1106,"AZ","Chandler",2015-08-01
"6789",9,2015,1135,910,1102,"AZ","Chandler",2015-09-01
"6790",10,2015,1120,921,1114,"AZ","Chandler",2015-10-01
"6791",11,2015,1138,945,1149,"AZ","Chandler",2015-11-01
"6792",12,2015,1177,962,1190,"AZ","Chandler",2015-12-01
"6793",1,2016,1155,953,1144,"AZ","Chandler",2016-01-01
"6794",2,2016,1157,947,1147,"AZ","Chandler",2016-02-01
"6795",3,2016,1168,957,1172,"AZ","Chandler",2016-03-01
"6796",4,2016,1172,965,1183,"AZ","Chandler",2016-04-01
"6797",5,2016,1176,963,1191,"AZ","Chandler",2016-05-01
"6798",6,2016,1186,979,1179,"AZ","Chandler",2016-06-01
"6799",7,2016,1173,980,1170,"AZ","Chandler",2016-07-01
"6800",8,2016,1173,969,1179,"AZ","Chandler",2016-08-01
"6801",9,2016,1167,969,1176,"AZ","Chandler",2016-09-01
"6802",10,2016,1163,962,1163,"AZ","Chandler",2016-10-01
"6803",11,2016,1159,963,1155,"AZ","Chandler",2016-11-01
"6804",12,2016,1148,963,1149,"AZ","Chandler",2016-12-01
"6805",1,2017,1139,961,1146,"AZ","Chandler",2017-01-01
"6806",2,2017,1148,968,1143,"AZ","Chandler",2017-02-01
"6807",3,2017,1155,971,1166,"AZ","Chandler",2017-03-01
"6808",4,2017,1156,971,1168,"AZ","Chandler",2017-04-01
"6809",5,2017,1171,972,1183,"AZ","Chandler",2017-05-01
"6810",6,2017,1175,983,1185,"AZ","Chandler",2017-06-01
"6811",7,2017,1173,990,1189,"AZ","Chandler",2017-07-01
"6812",8,2017,1172,994,1191,"AZ","Chandler",2017-08-01
"6813",9,2017,1170,999,1190,"AZ","Chandler",2017-09-01
"6814",10,2017,1180,1007,1201,"AZ","Chandler",2017-10-01
"6815",11,2017,1190,1002,1203,"AZ","Chandler",2017-11-01
"6816",12,2017,1191,1006,1205,"AZ","Chandler",2017-12-01
"6817",1,2018,1190,1005,1203,"AZ","Chandler",2018-01-01
"6818",2,2018,1191,1007,1210,"AZ","Chandler",2018-02-01
"6819",3,2018,1202,1011,1221,"AZ","Chandler",2018-03-01
"6820",4,2018,1205,1019,1231,"AZ","Chandler",2018-04-01
"6821",5,2018,1214,1039,1242,"AZ","Chandler",2018-05-01
"6822",6,2018,1216,1035,1250,"AZ","Chandler",2018-06-01
"6823",7,2018,1236,1052,1273,"AZ","Chandler",2018-07-01
"6824",8,2018,1251,1065,1279,"AZ","Chandler",2018-08-01
"6825",9,2018,1271,1080,1289,"AZ","Chandler",2018-09-01
"6826",10,2018,1258,1078,1281,"AZ","Chandler",2018-10-01
"6827",11,2018,1257,1085,1281,"AZ","Chandler",2018-11-01
"6828",12,2018,1270,1091,1290,"AZ","Chandler",2018-12-01
"6829",1,2019,1305,1129,1321,"AZ","Chandler",2019-01-01
"6830",2,2019,1318,1139,1329,"AZ","Chandler",2019-02-01
"6831",3,2019,1335,1146,1354,"AZ","Chandler",2019-03-01
"6832",1,2011,425,425,0,"NY","Buffalo",2011-01-01
"6833",2,2011,687,684,775,"NY","Buffalo",2011-02-01
"6834",3,2011,712,728,678,"NY","Buffalo",2011-03-01
"6835",4,2011,717,722,711,"NY","Buffalo",2011-04-01
"6836",5,2011,735,716,776,"NY","Buffalo",2011-05-01
"6837",6,2011,731,716,772,"NY","Buffalo",2011-06-01
"6838",7,2011,705,695,768,"NY","Buffalo",2011-07-01
"6839",8,2011,694,648,820,"NY","Buffalo",2011-08-01
"6840",9,2011,728,669,812,"NY","Buffalo",2011-09-01
"6841",10,2011,764,677,928,"NY","Buffalo",2011-10-01
"6842",11,2011,763,698,940,"NY","Buffalo",2011-11-01
"6843",12,2011,756,718,888,"NY","Buffalo",2011-12-01
"6844",1,2012,828,735,1002,"NY","Buffalo",2012-01-01
"6845",2,2012,845,742,1013,"NY","Buffalo",2012-02-01
"6846",3,2012,835,717,994,"NY","Buffalo",2012-03-01
"6847",4,2012,786,717,915,"NY","Buffalo",2012-04-01
"6848",5,2012,763,685,897,"NY","Buffalo",2012-05-01
"6849",6,2012,821,694,985,"NY","Buffalo",2012-06-01
"6850",7,2012,873,734,1019,"NY","Buffalo",2012-07-01
"6851",8,2012,829,722,955,"NY","Buffalo",2012-08-01
"6852",9,2012,878,731,968,"NY","Buffalo",2012-09-01
"6853",10,2012,867,744,919,"NY","Buffalo",2012-10-01
"6854",11,2012,841,735,936,"NY","Buffalo",2012-11-01
"6855",12,2012,830,713,1007,"NY","Buffalo",2012-12-01
"6856",1,2013,840,711,1031,"NY","Buffalo",2013-01-01
"6857",2,2013,886,727,1069,"NY","Buffalo",2013-02-01
"6858",3,2013,811,695,1003,"NY","Buffalo",2013-03-01
"6859",4,2013,836,735,1001,"NY","Buffalo",2013-04-01
"6860",5,2013,864,787,947,"NY","Buffalo",2013-05-01
"6861",6,2013,856,796,903,"NY","Buffalo",2013-06-01
"6862",7,2013,842,794,889,"NY","Buffalo",2013-07-01
"6863",8,2013,862,795,908,"NY","Buffalo",2013-08-01
"6864",9,2013,858,805,937,"NY","Buffalo",2013-09-01
"6865",10,2013,857,819,930,"NY","Buffalo",2013-10-01
"6866",11,2013,865,810,927,"NY","Buffalo",2013-11-01
"6867",12,2013,898,786,1034,"NY","Buffalo",2013-12-01
"6868",1,2014,892,745,1099,"NY","Buffalo",2014-01-01
"6869",2,2014,866,743,1025,"NY","Buffalo",2014-02-01
"6870",3,2014,786,709,896,"NY","Buffalo",2014-03-01
"6871",4,2014,826,772,927,"NY","Buffalo",2014-04-01
"6872",5,2014,843,797,905,"NY","Buffalo",2014-05-01
"6873",6,2014,810,797,815,"NY","Buffalo",2014-06-01
"6874",7,2014,1120,1108,1252,"NY","Buffalo",2014-07-01
"6875",8,2014,1144,1121,1245,"NY","Buffalo",2014-08-01
"6876",9,2014,1037,984,1125,"NY","Buffalo",2014-09-01
"6877",10,2014,1010,971,1078,"NY","Buffalo",2014-10-01
"6878",11,2014,1032,1017,1101,"NY","Buffalo",2014-11-01
"6879",12,2014,1091,1069,1176,"NY","Buffalo",2014-12-01
"6880",1,2015,1091,1078,1193,"NY","Buffalo",2015-01-01
"6881",2,2015,1094,1072,1175,"NY","Buffalo",2015-02-01
"6882",3,2015,1175,1121,1286,"NY","Buffalo",2015-03-01
"6883",4,2015,1230,1204,1335,"NY","Buffalo",2015-04-01
"6884",5,2015,1175,1109,1279,"NY","Buffalo",2015-05-01
"6885",6,2015,1134,1053,1228,"NY","Buffalo",2015-06-01
"6886",7,2015,1215,1112,1374,"NY","Buffalo",2015-07-01
"6887",8,2015,1219,1153,1349,"NY","Buffalo",2015-08-01
"6888",9,2015,1277,1202,1429,"NY","Buffalo",2015-09-01
"6889",10,2015,1264,1189,1401,"NY","Buffalo",2015-10-01
"6890",11,2015,1268,1157,1457,"NY","Buffalo",2015-11-01
"6891",12,2015,1269,1077,1568,"NY","Buffalo",2015-12-01
"6892",1,2016,1275,1086,1580,"NY","Buffalo",2016-01-01
"6893",2,2016,1230,1093,1440,"NY","Buffalo",2016-02-01
"6894",3,2016,1294,1126,1519,"NY","Buffalo",2016-03-01
"6895",4,2016,1255,1117,1498,"NY","Buffalo",2016-04-01
"6896",5,2016,1191,1053,1491,"NY","Buffalo",2016-05-01
"6897",6,2016,1171,1036,1440,"NY","Buffalo",2016-06-01
"6898",7,2016,1183,1053,1450,"NY","Buffalo",2016-07-01
"6899",8,2016,1217,1057,1521,"NY","Buffalo",2016-08-01
"6900",9,2016,1189,1001,1526,"NY","Buffalo",2016-09-01
"6901",10,2016,1197,1156,1364,"NY","Buffalo",2016-10-01
"6902",11,2016,1153,1214,1221,"NY","Buffalo",2016-11-01
"6903",12,2016,1148,1166,1227,"NY","Buffalo",2016-12-01
"6904",1,2017,1222,1303,1226,"NY","Buffalo",2017-01-01
"6905",2,2017,1136,1105,1251,"NY","Buffalo",2017-02-01
"6906",3,2017,1170,1125,1308,"NY","Buffalo",2017-03-01
"6907",4,2017,1214,1152,1355,"NY","Buffalo",2017-04-01
"6908",5,2017,1176,1149,1272,"NY","Buffalo",2017-05-01
"6909",6,2017,1250,1214,1351,"NY","Buffalo",2017-06-01
"6910",7,2017,1205,1134,1331,"NY","Buffalo",2017-07-01
"6911",8,2017,1160,1135,1249,"NY","Buffalo",2017-08-01
"6912",9,2017,1141,1093,1241,"NY","Buffalo",2017-09-01
"6913",10,2017,1187,1152,1300,"NY","Buffalo",2017-10-01
"6914",11,2017,1165,1147,1263,"NY","Buffalo",2017-11-01
"6915",12,2017,1120,1030,1232,"NY","Buffalo",2017-12-01
"6916",1,2018,1143,1027,1285,"NY","Buffalo",2018-01-01
"6917",2,2018,1211,1125,1347,"NY","Buffalo",2018-02-01
"6918",3,2018,1167,1116,1305,"NY","Buffalo",2018-03-01
"6919",4,2018,1130,1037,1318,"NY","Buffalo",2018-04-01
"6920",5,2018,917,866,1080,"NY","Buffalo",2018-05-01
"6921",6,2018,802,778,883,"NY","Buffalo",2018-06-01
"6922",7,2018,821,818,880,"NY","Buffalo",2018-07-01
"6923",8,2018,838,829,910,"NY","Buffalo",2018-08-01
"6924",9,2018,845,838,906,"NY","Buffalo",2018-09-01
"6925",10,2018,934,880,1068,"NY","Buffalo",2018-10-01
"6926",11,2018,947,903,1066,"NY","Buffalo",2018-11-01
"6927",12,2018,954,894,1069,"NY","Buffalo",2018-12-01
"6928",1,2019,1036,971,1113,"NY","Buffalo",2019-01-01
"6929",2,2019,1033,970,1119,"NY","Buffalo",2019-02-01
"6930",3,2019,994,960,1054,"NY","Buffalo",2019-03-01
"6931",1,2011,2403,2054,2591,"MA","Boston",2011-01-01
"6932",2,2011,2357,1934,2537,"MA","Boston",2011-02-01
"6933",3,2011,2294,1928,2488,"MA","Boston",2011-03-01
"6934",4,2011,2197,1849,2338,"MA","Boston",2011-04-01
"6935",5,2011,2036,1707,2160,"MA","Boston",2011-05-01
"6936",6,2011,1992,1602,2228,"MA","Boston",2011-06-01
"6937",7,2011,2060,1649,2230,"MA","Boston",2011-07-01
"6938",8,2011,2221,1757,2372,"MA","Boston",2011-08-01
"6939",9,2011,2243,1820,2410,"MA","Boston",2011-09-01
"6940",10,2011,2253,1883,2393,"MA","Boston",2011-10-01
"6941",11,2011,2345,2033,2402,"MA","Boston",2011-11-01
"6942",12,2011,2544,2203,2704,"MA","Boston",2011-12-01
"6943",1,2012,2443,2206,2690,"MA","Boston",2012-01-01
"6944",2,2012,2372,2163,2617,"MA","Boston",2012-02-01
"6945",3,2012,2219,1920,2415,"MA","Boston",2012-03-01
"6946",4,2012,2263,1982,2427,"MA","Boston",2012-04-01
