"Date","StateAbbr","State","City","CityID","CountyFips","AllBeds","OneBed","TwoBeds","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2013-04-01,"CA","California","Long Beach",16188,"06037",1767,1473,2017,1562.170044,1.84,150.977,470030,2336,31,6870,4239.33333333333,53450276625
2013-05-01,"CA","California","Long Beach",16188,"06037",1680,1430,1924,1582.699951,1.639,153.874,470151,2332,30,6870,4242.66666666667,53419941020
2013-06-01,"CA","California","Long Beach",16188,"06037",1683,1473,1911,1640.420044,2.134,156.446,470272,2328,29,6871,4246,53389605415
2013-07-01,"CA","California","Long Beach",16188,"06037",1728,1428,1971,1614.959961,2.49,158.309,470394,2325,28,6872,4383.66666666667,56812211256.6667
2013-08-01,"CA","California","Long Beach",16188,"06037",1710,1458,1952,1706.869995,2.723,159.418,470516,2322,28,6872,4521.33333333333,60234817098.3333
2013-09-01,"CA","California","Long Beach",16188,"06037",1640,1417,1876,1639.77002,2.848,159.693,470637,2318,27,6873,4659,63657422940
2013-10-01,"CA","California","Long Beach",16188,"06037",1646,1389,1928,1695,2.646,159.569,470758,2314,26,6873,4660.5,62490394925.5
2013-11-01,"CA","California","Long Beach",16188,"06037",1670,1392,1921,1761.640015,2.62,159.37,470880,2311,25,6874,4662,61323366911
2013-12-01,"CA","California","Long Beach",16188,"06037",1652,1367,1905,1800.900024,2.801,159.291,471002,2308,24,6874,4663.5,60156338896.5
2014-01-01,"CA","California","Long Beach",16188,"06037",1680,1399,1942,1831.97998,2.985,159.391,471123,2304,23,6875,4665,58989310882
2014-02-01,"CA","California","Long Beach",16188,"06037",1640,1427,1875,1741.890015,2.581,159.904,471556,2342,24,7003,4507,57495697607
2014-03-01,"CA","California","Long Beach",16188,"06037",1631,1402,1884,1845.72998,2.607,161.222,471989,2381,25,7131,4349,56002084332
2014-04-01,"CA","California","Long Beach",16188,"06037",1544,1315,1786,1885.52002,2.759,162.999,472422,2420,26,7260,4355.66666666667,56000566356.6667
2014-05-01,"CA","California","Long Beach",16188,"06037",1545,1289,1792,1883.680054,2.606,164.71,472855,2458,27,7388,4362.33333333333,55999048381.3333
2014-06-01,"CA","California","Long Beach",16188,"06037",1578,1306,1844,1924.969971,2.534,166.236,473288,2496,28,7516,4369,55997530406
2014-07-01,"CA","California","Long Beach",16188,"06037",1607,1308,1858,1973.319946,2.563,167.156,473720,2535,30,7644,4522.33333333333,59740276603.6667
2014-08-01,"CA","California","Long Beach",16188,"06037",1609,1312,1828,1925.150024,2.505,167.47,474153,2574,31,7772,4675.66666666667,63483022801.3333
2014-09-01,"CA","California","Long Beach",16188,"06037",1561,1271,1815,2002.280029,2.419,167.264,474586,2612,32,7900,4829,67225768999
2014-10-01,"CA","California","Long Beach",16188,"06037",1510,1264,1752,1946.160034,2.403,166.934,475019,2650,33,8028,4811.25,65828231845.5
2014-11-01,"CA","California","Long Beach",16188,"06037",1528,1279,1749,2017.810059,2.348,166.685,475452,2689,34,8157,4793.5,64430694692
2014-12-01,"CA","California","Long Beach",16188,"06037",1523,1262,1748,2053.439941,2.218,166.495,475885,2728,35,8285,4775.75,63033157538.5
2015-01-01,"CA","California","Long Beach",16188,"06037",1527,1304,1757,2058.199951,2.123,166.297,476318,2766,36,8413,4758,61635620385
2015-02-01,"CA","California","Long Beach",16188,"06037",1560,1344,1784,2020.849976,1.673,166.688,476331,2773,36,8410,4621,60343821426.5
2015-03-01,"CA","California","Long Beach",16188,"06037",1656,1391,1890,2117.389893,2.084,168.142,476344,2779,36,8407,4484,59052022468
2015-04-01,"CA","California","Long Beach",16188,"06037",1716,1440,1939,2059.689941,1.868,170.012,476358,2786,35,8404,4504.33333333333,59339354129.6667
2015-05-01,"CA","California","Long Beach",16188,"06037",1714,1441,1902,2108.290039,2.117,171.887,476371,2793,35,8401,4524.66666666667,59626685791.3333
2015-06-01,"CA","California","Long Beach",16188,"06037",1699,1391,1887,2111.72998,2.192,173.488,476384,2799,35,8398,4545,59914017453
2015-07-01,"CA","California","Long Beach",16188,"06037",1699,1422,1921,2077.419922,2.418,174.535,476397,2806,34,8395,4737,64264139144.6667
2015-08-01,"CA","California","Long Beach",16188,"06037",1730,1469,1993,2098.040039,2.15,174.983,476410,2813,34,8392,4929,68614260836.3333
2015-09-01,"CA","California","Long Beach",16188,"06037",1804,1532,2106,1913.849976,2.172,175.099,476423,2819,34,8389,5121,72964382528
2015-10-01,"CA","California","Long Beach",16188,"06037",1824,1532,2147,1923.819946,2.042,175.112,476436,2826,34,8386,5047.25,70893427408.5
2015-11-01,"CA","California","Long Beach",16188,"06037",1844,1594,2163,2104.050049,2.187,175.214,476450,2833,34,8383,4973.5,68822472289
2015-12-01,"CA","California","Long Beach",16188,"06037",1804,1605,2121,2102.629883,2.155,175.191,476463,2839,33,8380,4899.75,66751517169.5
2016-01-01,"CA","California","Long Beach",16188,"06037",1783,1567,2134,2012.660034,2.245,175.105,476476,2846,33,8377,4826,64680562050
2016-02-01,"CA","California","Long Beach",16188,"06037",1745,1556,2061,1939.380005,1.966,175.343,476053,2867,32,8271,4712,63586500496.5
2016-03-01,"CA","California","Long Beach",16188,"06037",1894,1705,2230,1978.349976,1.834,176.659,475630,2888,31,8165,4598,62492438943
2016-04-01,"CA","California","Long Beach",16188,"06037",1910,1715,2261,2072.780029,1.792,178.55,475206,2910,30,8059,4664.66666666667,63135560337.3333
2016-05-01,"CA","California","Long Beach",16188,"06037",2113,1924,2494,2081.429932,1.865,180.404,474783,2931,29,7953,4731.33333333333,63778681731.6667
2016-06-01,"CA","California","Long Beach",16188,"06037",2192,2019,2572,2099.330078,1.846,181.991,474360,2952,28,7847,4798,64421803126
2016-07-01,"CA","California","Long Beach",16188,"06037",2272,2134,2625,2102.949951,1.456,183.11,473936,2974,28,7740,4888.66666666667,67561795790.3333
2016-08-01,"CA","California","Long Beach",16188,"06037",2373,2185,2784,2170.840088,1.496,183.761,473513,2995,27,7634,4979.33333333333,70701788454.6667
2016-09-01,"CA","California","Long Beach",16188,"06037",2338,2155,2751,2170.860107,1.57,184.059,473090,3016,26,7528,5070,73841781119
2016-10-01,"CA","California","Long Beach",16188,"06037",2344,2157,2761,2161.199951,1.622,184.141,472667,3037,25,7422,5092.25,72688666521.75
2016-11-01,"CA","California","Long Beach",16188,"06037",2334,2140,2769,2111.719971,1.82,184.363,472244,3058,24,7316,5114.5,71535551924.5
2016-12-01,"CA","California","Long Beach",16188,"06037",2264,2010,2694,2191.080078,2.441,184.541,471820,3080,23,7210,5136.75,70382437327.25
2017-01-01,"CA","California","Long Beach",16188,"06037",2272,2037,2708,2257.830078,2.45,184.795,471397,3101,22,7104,5159,69229322730
2011-01-01,"KY","Kentucky","Lexington",36383,"21067",627,540,673,1271.869995,3.342,139.049,297847,1358,14,9036,3723,1828608753
2011-02-01,"KY","Kentucky","Lexington",36383,"21067",621,540,680,1307.589966,3.443,137.746,298221,1334,14,9086,3767.5,1900009789
2011-03-01,"KY","Kentucky","Lexington",36383,"21067",626,553,690,1306.329956,3.414,137.794,298594,1309,14,9137,3812,1971410825
2011-04-01,"KY","Kentucky","Lexington",36383,"21067",642,569,696,1332.410034,3.451,139.156,298968,1285,14,9187,3834,1962325796
2011-05-01,"KY","Kentucky","Lexington",36383,"21067",611,550,688,1361.219971,3.286,140.685,299342,1261,13,9238,3856,1953240767
2011-06-01,"KY","Kentucky","Lexington",36383,"21067",610,552,689,1314.550049,2.966,141.936,299716,1236,13,9288,3878,1944155738
2011-07-01,"KY","Kentucky","Lexington",36383,"21067",620,533,675,1339.670044,3.197,142.332,300090,1212,13,9338,3887.66666666667,1965515832
2011-08-01,"KY","Kentucky","Lexington",36383,"21067",707,573,748,1286.939941,2.74,141.775,300463,1188,13,9389,3897.33333333333,1986875926
2011-09-01,"KY","Kentucky","Lexington",36383,"21067",716,594,749,1204.420044,2.146,140.159,300837,1163,13,9439,3907,2008236020
2011-10-01,"KY","Kentucky","Lexington",36383,"21067",715,601,749,1099.22998,1.785,138.402,301211,1139,12,9490,3922.5,2005250977.25
2011-11-01,"KY","Kentucky","Lexington",36383,"21067",696,602,736,1218.280029,2.001,136.659,301584,1115,12,9540,3938,2002265934.5
2011-12-01,"KY","Kentucky","Lexington",36383,"21067",718,602,758,1244.579956,2.117,135.162,301958,1090,12,9591,3953.5,1999280891.75
2012-01-01,"KY","Kentucky","Lexington",36383,"21067",721,598,762,1277.060059,1.96,134.166,302332,1066,12,9641,3969,1996295849
2012-02-01,"KY","Kentucky","Lexington",36383,"21067",739,606,781,1324.089966,1.846,133.999,302864,1056,12,9591,3894,1996066086.5
2012-03-01,"KY","Kentucky","Lexington",36383,"21067",711,601,752,1374.089966,2.037,135.872,303395,1046,13,9541,3819,1995836324
2012-04-01,"KY","Kentucky","Lexington",36383,"21067",715,605,760,1419.040039,2.193,138.483,303927,1036,14,9491,3805.33333333333,1975307017
2012-05-01,"KY","Kentucky","Lexington",36383,"21067",727,617,770,1405.819946,1.956,141.06,304459,1026,14,9441,3791.66666666667,1954777710
2012-06-01,"KY","Kentucky","Lexington",36383,"21067",744,642,790,1278.040039,1.467,143.177,304990,1016,14,9391,3778,1934248403
2012-07-01,"KY","Kentucky","Lexington",36383,"21067",742,635,797,1365.51001,1.58,144.286,305522,1006,15,9342,3852.66666666667,1992772538.66667
2012-08-01,"KY","Kentucky","Lexington",36383,"21067",726,623,781,1375.319946,1.539,144.708,306054,996,16,9292,3927.33333333333,2051296674.33333
2012-09-01,"KY","Kentucky","Lexington",36383,"21067",716,616,771,1404.939941,1.581,144.364,306585,986,16,9242,4002,2109820810
2012-10-01,"KY","Kentucky","Lexington",36383,"21067",706,608,766,1444.48999,1.625,143.976,307117,976,16,9192,3984.5,2084418198
2012-11-01,"KY","Kentucky","Lexington",36383,"21067",718,618,769,1427.589966,1.715,143.972,307649,966,17,9142,3967,2059015586
2012-12-01,"KY","Kentucky","Lexington",36383,"21067",697,603,758,1409.459961,1.628,143.878,308180,956,18,9092,3949.5,2033612974
2013-01-01,"KY","Kentucky","Lexington",36383,"21067",703,608,766,1462.420044,1.839,144.316,308712,946,18,9042,3932,2008210362
2013-02-01,"KY","Kentucky","Lexington",36383,"21067",731,625,785,1513.170044,2.01,145.161,308973,954,18,9023,3890,2017740858
2013-03-01,"KY","Kentucky","Lexington",36383,"21067",755,631,802,1518.199951,1.853,147.961,309235,962,18,9004,3848,2027271354
2013-04-01,"KY","Kentucky","Lexington",36383,"21067",767,628,817,1562.170044,1.84,150.977,309496,970,18,8986,3866.66666666667,2019287130
2013-05-01,"KY","Kentucky","Lexington",36383,"21067",804,656,855,1582.699951,1.639,153.874,309757,978,19,8967,3885.33333333333,2011302906
2013-06-01,"KY","Kentucky","Lexington",36383,"21067",831,668,862,1640.420044,2.134,156.446,310019,986,19,8948,3904,2003318682
2013-07-01,"KY","Kentucky","Lexington",36383,"21067",819,658,851,1614.959961,2.49,158.309,310280,994,19,8929,3943.33333333333,2052695918
2013-08-01,"KY","Kentucky","Lexington",36383,"21067",808,655,838,1706.869995,2.723,159.418,310541,1001,19,8910,3982.66666666667,2102073154
2013-09-01,"KY","Kentucky","Lexington",36383,"21067",791,645,820,1639.77002,2.848,159.693,310803,1009,19,8891,4022,2151450390
2013-10-01,"KY","Kentucky","Lexington",36383,"21067",750,632,795,1695,2.646,159.569,311064,1017,20,8872,4024.25,2133045946.75
2013-11-01,"KY","Kentucky","Lexington",36383,"21067",749,624,789,1761.640015,2.62,159.37,311325,1025,20,8854,4026.5,2114641503.5
2013-12-01,"KY","Kentucky","Lexington",36383,"21067",743,619,786,1800.900024,2.801,159.291,311587,1033,20,8835,4028.75,2096237060.25
2014-01-01,"KY","Kentucky","Lexington",36383,"21067",728,618,769,1831.97998,2.985,159.391,311848,1041,20,8816,4031,2077832617
2014-02-01,"KY","Kentucky","Lexington",36383,"21067",727,618,772,1741.890015,2.581,159.904,312034,1041,20,8823,3993,2100943239.5
2014-03-01,"KY","Kentucky","Lexington",36383,"21067",755,643,792,1845.72998,2.607,161.222,312220,1042,19,8830,3955,2124053862
2014-04-01,"KY","Kentucky","Lexington",36383,"21067",759,640,789,1885.52002,2.759,162.999,312405,1042,19,8837,3959.66666666667,2111206043.33333
2014-05-01,"KY","Kentucky","Lexington",36383,"21067",780,639,802,1883.680054,2.606,164.71,312591,1042,18,8844,3964.33333333333,2098358224.66667
2014-06-01,"KY","Kentucky","Lexington",36383,"21067",778,647,794,1924.969971,2.534,166.236,312777,1042,18,8851,3969,2085510406
2014-07-01,"KY","Kentucky","Lexington",36383,"21067",778,653,794,1973.319946,2.563,167.156,312962,1042,18,8858,4034.33333333333,2147054983.66667
2014-08-01,"KY","Kentucky","Lexington",36383,"21067",771,654,786,1925.150024,2.505,167.47,313148,1043,17,8866,4099.66666666667,2208599561.33333
2014-09-01,"KY","Kentucky","Lexington",36383,"21067",762,652,775,2002.280029,2.419,167.264,313334,1043,17,8873,4165,2270144139
2014-10-01,"KY","Kentucky","Lexington",36383,"21067",754,643,767,1946.160034,2.403,166.934,313520,1043,16,8880,4146,2247816789.75
2014-11-01,"KY","Kentucky","Lexington",36383,"21067",756,641,767,2017.810059,2.348,166.685,313706,1044,16,8887,4127,2225489440.5
2014-12-01,"KY","Kentucky","Lexington",36383,"21067",754,637,767,2053.439941,2.218,166.495,313891,1044,15,8894,4108,2203162091.25
2015-01-01,"KY","Kentucky","Lexington",36383,"21067",765,650,785,2058.199951,2.123,166.297,314077,1044,15,8901,4089,2180834742
2015-02-01,"KY","Kentucky","Lexington",36383,"21067",773,659,791,2020.849976,1.673,166.688,314392,1047,16,8948,4087,2201455272
2015-03-01,"KY","Kentucky","Lexington",36383,"21067",788,670,808,2117.389893,2.084,168.142,314706,1050,16,8995,4085,2222075802
2015-04-01,"KY","Kentucky","Lexington",36383,"21067",800,687,832,2059.689941,1.868,170.012,315021,1053,17,9042,4102.33333333333,2222600512.33333
2015-05-01,"KY","Kentucky","Lexington",36383,"21067",827,703,847,2108.290039,2.117,171.887,315336,1056,18,9089,4119.66666666667,2223125222.66667
2015-06-01,"KY","Kentucky","Lexington",36383,"21067",847,698,853,2111.72998,2.192,173.488,315650,1059,19,9136,4137,2223649933
2015-07-01,"KY","Kentucky","Lexington",36383,"21067",860,700,859,2077.419922,2.418,174.535,315965,1062,20,9183,4255.33333333333,2310759084.66667
2015-08-01,"KY","Kentucky","Lexington",36383,"21067",842,687,846,2098.040039,2.15,174.983,316280,1064,20,9230,4373.66666666667,2397868236.33333
2015-09-01,"KY","Kentucky","Lexington",36383,"21067",816,684,834,1913.849976,2.172,175.099,316594,1067,21,9277,4492,2484977388
2015-10-01,"KY","Kentucky","Lexington",36383,"21067",813,692,844,1923.819946,2.042,175.112,316909,1070,22,9324,4370.25,2406880278.75
2015-11-01,"KY","Kentucky","Lexington",36383,"21067",811,696,832,2104.050049,2.187,175.214,317224,1073,22,9371,4248.5,2328783169.5
2015-12-01,"KY","Kentucky","Lexington",36383,"21067",801,713,819,2102.629883,2.155,175.191,317538,1076,23,9418,4126.75,2250686060.25
2016-01-01,"KY","Kentucky","Lexington",36383,"21067",805,717,824,2012.660034,2.245,175.105,317853,1079,24,9465,4005,2172588951
2016-02-01,"KY","Kentucky","Lexington",36383,"21067",818,722,842,1939.380005,1.966,175.343,318226,1083,24,9412,4101.5,2265592875.5
2016-03-01,"KY","Kentucky","Lexington",36383,"21067",833,735,860,1978.349976,1.834,176.659,318600,1088,25,9359,4198,2358596800
2016-04-01,"KY","Kentucky","Lexington",36383,"21067",845,728,887,2072.780029,1.792,178.55,318973,1092,25,9306,4248.33333333333,2371212208.33333
2016-05-01,"KY","Kentucky","Lexington",36383,"21067",852,737,893,2081.429932,1.865,180.404,319346,1096,26,9254,4298.66666666667,2383827616.66667
2016-06-01,"KY","Kentucky","Lexington",36383,"21067",851,737,891,2099.330078,1.846,181.991,319719,1101,26,9201,4349,2396443025
2016-07-01,"KY","Kentucky","Lexington",36383,"21067",850,744,891,2102.949951,1.456,183.11,320092,1105,26,9148,4422.66666666667,2463547884.66667
2016-08-01,"KY","Kentucky","Lexington",36383,"21067",844,737,883,2170.840088,1.496,183.761,320466,1109,27,9095,4496.33333333333,2530652744.33333
2016-09-01,"KY","Kentucky","Lexington",36383,"21067",843,731,889,2170.860107,1.57,184.059,320839,1114,27,9042,4570,2597757604
2016-10-01,"KY","Kentucky","Lexington",36383,"21067",841,730,886,2161.199951,1.622,184.141,321212,1118,28,8990,4477.25,2532850670.25
2016-11-01,"KY","Kentucky","Lexington",36383,"21067",829,717,873,2111.719971,1.82,184.363,321586,1122,28,8937,4384.5,2467943736.5
2016-12-01,"KY","Kentucky","Lexington",36383,"21067",835,721,882,2191.080078,2.441,184.541,321959,1127,29,8884,4291.75,2403036802.75
2017-01-01,"KY","Kentucky","Lexington",36383,"21067",828,722,876,2257.830078,2.45,184.795,322332,1131,29,8831,4199,2338129869
2011-01-01,"MO","Missouri","Kansas City",30846,"29095",661,544,745,1271.869995,3.342,139.049,461458,5536,108,15305,3901,3783399083
2011-02-01,"MO","Missouri","Kansas City",30846,"29095",658,547,756,1307.589966,3.443,137.746,461676,5563,108,15287,3862,3805882949
2011-03-01,"MO","Missouri","Kansas City",30846,"29095",585,488,709,1306.329956,3.414,137.794,461894,5590,108,15269,3823,3828366815
2011-04-01,"MO","Missouri","Kansas City",30846,"29095",601,505,720,1332.410034,3.451,139.156,462112,5618,107,15251,3876.33333333333,3851068125
2011-05-01,"MO","Missouri","Kansas City",30846,"29095",591,500,715,1361.219971,3.286,140.685,462330,5645,107,15233,3929.66666666667,3873769435
2011-06-01,"MO","Missouri","Kansas City",30846,"29095",611,533,735,1314.550049,2.966,141.936,462548,5672,107,15215,3983,3896470745
2011-07-01,"MO","Missouri","Kansas City",30846,"29095",645,544,751,1339.670044,3.197,142.332,462766,5699,106,15196,4043.66666666667,3986345202
2011-08-01,"MO","Missouri","Kansas City",30846,"29095",724,591,801,1286.939941,2.74,141.775,462983,5726,106,15178,4104.33333333333,4076219659
2011-09-01,"MO","Missouri","Kansas City",30846,"29095",738,616,793,1204.420044,2.146,140.159,463201,5753,106,15160,4165,4166094116
2011-10-01,"MO","Missouri","Kansas City",30846,"29095",737,629,798,1099.22998,1.785,138.402,463419,5780,106,15142,4171.5,4143405974.75
2011-11-01,"MO","Missouri","Kansas City",30846,"29095",728,625,787,1218.280029,2.001,136.659,463637,5808,106,15124,4178,4120717833.5
2011-12-01,"MO","Missouri","Kansas City",30846,"29095",725,625,788,1244.579956,2.117,135.162,463855,5835,105,15106,4184.5,4098029692.25
2012-01-01,"MO","Missouri","Kansas City",30846,"29095",727,620,785,1277.060059,1.96,134.166,464073,5862,105,15088,4191,4075341551
2012-02-01,"MO","Missouri","Kansas City",30846,"29095",749,643,801,1324.089966,1.846,133.999,464193,5862,104,14993,4092,4038343449
2012-03-01,"MO","Missouri","Kansas City",30846,"29095",751,640,791,1374.089966,2.037,135.872,464313,5862,104,14898,3993,4001345347
2012-04-01,"MO","Missouri","Kansas City",30846,"29095",801,694,834,1419.040039,2.193,138.483,464433,5862,104,14803,3980.33333333333,3983114309
2012-05-01,"MO","Missouri","Kansas City",30846,"29095",804,693,843,1405.819946,1.956,141.06,464553,5863,103,14708,3967.66666666667,3964883271
2012-06-01,"MO","Missouri","Kansas City",30846,"29095",790,681,827,1278.040039,1.467,143.177,464673,5863,102,14613,3955,3946652233
2012-07-01,"MO","Missouri","Kansas City",30846,"29095",796,698,842,1365.51001,1.58,144.286,464794,5863,102,14518,4125,4140556979.66667
2012-08-01,"MO","Missouri","Kansas City",30846,"29095",780,667,825,1375.319946,1.539,144.708,464914,5863,102,14424,4295,4334461726.33333
2012-09-01,"MO","Missouri","Kansas City",30846,"29095",770,665,811,1404.939941,1.581,144.364,465034,5863,101,14329,4465,4528366473
2012-10-01,"MO","Missouri","Kansas City",30846,"29095",768,655,810,1444.48999,1.625,143.976,465154,5864,100,14234,4414.5,4468766521
2012-11-01,"MO","Missouri","Kansas City",30846,"29095",778,668,827,1427.589966,1.715,143.972,465274,5864,100,14139,4364,4409166569
2012-12-01,"MO","Missouri","Kansas City",30846,"29095",748,648,795,1409.459961,1.628,143.878,465394,5864,100,14044,4313.5,4349566617
2013-01-01,"MO","Missouri","Kansas City",30846,"29095",746,645,807,1462.420044,1.839,144.316,465514,5864,99,13949,4263,4289966665
2013-02-01,"MO","Missouri","Kansas City",30846,"29095",764,646,823,1513.170044,2.01,145.161,465756,5864,97,13873,4137.5,4205132621
2013-03-01,"MO","Missouri","Kansas City",30846,"29095",784,673,844,1518.199951,1.853,147.961,465998,5864,96,13797,4012,4120298577
2013-04-01,"MO","Missouri","Kansas City",30846,"29095",796,684,867,1562.170044,1.84,150.977,466240,5864,94,13721,4046.66666666667,4142083817
2013-05-01,"MO","Missouri","Kansas City",30846,"29095",783,676,851,1582.699951,1.639,153.874,466482,5863,92,13645,4081.33333333333,4163869057
2013-06-01,"MO","Missouri","Kansas City",30846,"29095",804,695,882,1640.420044,2.134,156.446,466724,5863,90,13569,4116,4185654297
2013-07-01,"MO","Missouri","Kansas City",30846,"29095",792,685,857,1614.959961,2.49,158.309,466966,5863,88,13493,4218.33333333333,4307511809
2013-08-01,"MO","Missouri","Kansas City",30846,"29095",779,667,828,1706.869995,2.723,159.418,467207,5863,87,13417,4320.66666666667,4429369321
2013-09-01,"MO","Missouri","Kansas City",30846,"29095",796,664,843,1639.77002,2.848,159.693,467449,5863,85,13341,4423,4551226833
2013-10-01,"MO","Missouri","Kansas City",30846,"29095",796,662,840,1695,2.646,159.569,467691,5862,83,13265,4400.25,4506445683.75
2013-11-01,"MO","Missouri","Kansas City",30846,"29095",788,672,832,1761.640015,2.62,159.37,467933,5862,82,13189,4377.5,4461664534.5
2013-12-01,"MO","Missouri","Kansas City",30846,"29095",775,660,831,1800.900024,2.801,159.291,468175,5862,80,13113,4354.75,4416883385.25
2014-01-01,"MO","Missouri","Kansas City",30846,"29095",770,647,816,1831.97998,2.985,159.391,468417,5862,78,13037,4332,4372102236
2014-02-01,"MO","Missouri","Kansas City",30846,"29095",778,658,837,1741.890015,2.581,159.904,468830,5933,81,12971,4211,4322428334.5
2014-03-01,"MO","Missouri","Kansas City",30846,"29095",791,663,846,1845.72998,2.607,161.222,469243,6003,83,12906,4090,4272754433
2014-04-01,"MO","Missouri","Kansas City",30846,"29095",784,652,839,1885.52002,2.759,162.999,469656,6074,86,12840,4129.66666666667,4255842519
2014-05-01,"MO","Missouri","Kansas City",30846,"29095",785,654,835,1883.680054,2.606,164.71,470069,6144,88,12774,4169.33333333333,4238930605
2014-06-01,"MO","Missouri","Kansas City",30846,"29095",802,655,863,1924.969971,2.534,166.236,470482,6215,91,12709,4209,4222018691
2014-07-01,"MO","Missouri","Kansas City",30846,"29095",819,666,880,1973.319946,2.563,167.156,470895,6286,94,12643,4305,4376183551
2014-08-01,"MO","Missouri","Kansas City",30846,"29095",809,666,871,1925.150024,2.505,167.47,471308,6356,96,12577,4401,4530348411
2014-09-01,"MO","Missouri","Kansas City",30846,"29095",811,670,871,2002.280029,2.419,167.264,471721,6427,99,12512,4497,4684513271
2014-10-01,"MO","Missouri","Kansas City",30846,"29095",805,667,861,1946.160034,2.403,166.934,472134,6497,101,12446,4470.5,4630736692.25
2014-11-01,"MO","Missouri","Kansas City",30846,"29095",799,670,858,2017.810059,2.348,166.685,472547,6568,104,12380,4444,4576960113.5
2014-12-01,"MO","Missouri","Kansas City",30846,"29095",804,680,870,2053.439941,2.218,166.495,472960,6638,106,12315,4417.5,4523183534.75
2015-01-01,"MO","Missouri","Kansas City",30846,"29095",804,686,875,2058.199951,2.123,166.297,473373,6709,109,12249,4391,4469406956
2015-02-01,"MO","Missouri","Kansas City",30846,"29095",806,695,880,2020.849976,1.673,166.688,473789,6810,111,12239,4377.5,4501572150.5
2015-03-01,"MO","Missouri","Kansas City",30846,"29095",813,697,892,2117.389893,2.084,168.142,474205,6910,112,12229,4364,4533737345
2015-04-01,"MO","Missouri","Kansas City",30846,"29095",829,711,898,2059.689941,1.868,170.012,474621,7010,114,12218,4362,4514839253.66667
2015-05-01,"MO","Missouri","Kansas City",30846,"29095",868,730,924,2108.290039,2.117,171.887,475037,7111,116,12208,4360,4495941162.33333
2015-06-01,"MO","Missouri","Kansas City",30846,"29095",896,748,939,2111.72998,2.192,173.488,475453,7212,117,12198,4358,4477043071
2015-07-01,"MO","Missouri","Kansas City",30846,"29095",914,758,954,2077.419922,2.418,174.535,475868,7312,119,12188,4519,4668846744.66667
2015-08-01,"MO","Missouri","Kansas City",30846,"29095",917,760,960,2098.040039,2.15,174.983,476284,7412,121,12178,4680,4860650418.33333
2015-09-01,"MO","Missouri","Kansas City",30846,"29095",906,767,959,1913.849976,2.172,175.099,476700,7513,122,12168,4841,5052454092
2015-10-01,"MO","Missouri","Kansas City",30846,"29095",903,773,963,1923.819946,2.042,175.112,477116,7614,124,12158,4768,4961289541.25
2015-11-01,"MO","Missouri","Kansas City",30846,"29095",896,769,962,2104.050049,2.187,175.214,477532,7714,126,12147,4695,4870124990.5
2015-12-01,"MO","Missouri","Kansas City",30846,"29095",895,767,957,2102.629883,2.155,175.191,477948,7814,127,12137,4622,4778960439.75
2016-01-01,"MO","Missouri","Kansas City",30846,"29095",899,774,964,2012.660034,2.245,175.105,478364,7915,129,12127,4549,4687795889
2016-02-01,"MO","Missouri","Kansas City",30846,"29095",914,791,974,1939.380005,1.966,175.343,478913,7952,131,12196,4483.5,4686486966.5
2016-03-01,"MO","Missouri","Kansas City",30846,"29095",925,798,992,1978.349976,1.834,176.659,479461,7990,132,12264,4418,4685178044
2016-04-01,"MO","Missouri","Kansas City",30846,"29095",925,805,992,2072.780029,1.792,178.55,480010,8027,134,12333,4479.66666666667,4717939372.33333
2016-05-01,"MO","Missouri","Kansas City",30846,"29095",938,823,1008,2081.429932,1.865,180.404,480559,8064,136,12401,4541.33333333333,4750700700.66667
2016-06-01,"MO","Missouri","Kansas City",30846,"29095",945,821,1018,2099.330078,1.846,181.991,481107,8101,138,12470,4603,4783462029
2016-07-01,"MO","Missouri","Kansas City",30846,"29095",957,828,1041,2102.949951,1.456,183.11,481656,8138,140,12538,4668,4901218154.33333
2016-08-01,"MO","Missouri","Kansas City",30846,"29095",969,830,1057,2170.840088,1.496,183.761,482205,8176,141,12607,4733,5018974279.66667
2016-09-01,"MO","Missouri","Kansas City",30846,"29095",957,823,1039,2170.860107,1.57,184.059,482753,8213,143,12676,4798,5136730405
2016-10-01,"MO","Missouri","Kansas City",30846,"29095",975,838,1068,2161.199951,1.622,184.141,483302,8250,145,12744,4780.75,5126674282.5
2016-11-01,"MO","Missouri","Kansas City",30846,"29095",973,853,1065,2111.719971,1.82,184.363,483851,8288,146,12813,4763.5,5116618160
2016-12-01,"MO","Missouri","Kansas City",30846,"29095",972,842,1070,2191.080078,2.441,184.541,484399,8325,148,12881,4746.25,5106562037.5
2017-01-01,"MO","Missouri","Kansas City",30846,"29095",958,825,1058,2257.830078,2.45,184.795,484948,8362,150,12950,4729,5096505915
2011-01-01,"NJ","New Jersey","Jersey City",5240,"34017",1891,1531,2142,1271.869995,3.342,139.049,248423,1906,18,3439,6719,4619461527
2011-02-01,"NJ","New Jersey","Jersey City",5240,"34017",2111,1589,2543,1307.589966,3.443,137.746,248684,1901,17,3427,6131.5,4256009415.5
2011-03-01,"NJ","New Jersey","Jersey City",5240,"34017",2053,1534,2248,1306.329956,3.414,137.794,248945,1896,17,3414,5544,3892557304
2011-04-01,"NJ","New Jersey","Jersey City",5240,"34017",1934,1442,2155,1332.410034,3.451,139.156,249206,1891,16,3402,5609,3899783108.66667
