"Date","StateAbbr","State","City","CityID","CountyFips","OneBed","TwoBeds","ThreeBeds","FourBeds","Studio","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2016-10-01,"GA","Georgia","Alpharetta",22353,"13121",1195,1380,1812,2227,1139,2161.199951,1.622,184.141,66269,34,0,1074,6454.5,16488723959.75
2016-11-01,"GA","Georgia","Alpharetta",22353,"13121",1192,1376,1807,2221,1136,2111.719971,1.82,184.363,66416,34,0,1068,6762,17196813384.5
2016-12-01,"GA","Georgia","Alpharetta",22353,"13121",1187,1371,1799,2212,1131,2191.080078,2.441,184.541,66564,34,0,1062,7069.5,17904902809.25
2017-01-01,"GA","Georgia","Alpharetta",22353,"13121",1178,1360,1786,2195,1123,2257.830078,2.45,184.795,66711,34,0,1056,7377,18612992234
2014-01-01,"FL","Florida","Altamonte Springs",3971,"12117",786,942,1253,1507,719,1831.97998,2.985,159.391,42301,154,2,1095,3803,1937823398
2014-02-01,"FL","Florida","Altamonte Springs",3971,"12117",787,943,1254,1509,720,1741.890015,2.581,159.904,42310,154,2,1107,3735,1925049293.5
2014-03-01,"FL","Florida","Altamonte Springs",3971,"12117",787,943,1255,1509,720,1845.72998,2.607,161.222,42319,154,2,1119,3667,1912275189
2014-04-01,"FL","Florida","Altamonte Springs",3971,"12117",792,948,1262,1518,725,1885.52002,2.759,162.999,42328,154,2,1130,3643.33333333333,1895913159.66667
2014-05-01,"FL","Florida","Altamonte Springs",3971,"12117",798,956,1272,1530,730,1883.680054,2.606,164.71,42337,154,1,1142,3619.66666666667,1879551130.33333
2014-06-01,"FL","Florida","Altamonte Springs",3971,"12117",804,963,1282,1542,736,1924.969971,2.534,166.236,42346,154,1,1154,3596,1863189101
2014-07-01,"FL","Florida","Altamonte Springs",3971,"12117",810,971,1291,1554,742,1973.319946,2.563,167.156,42355,154,1,1166,3699.66666666667,1945604201.33333
2014-08-01,"FL","Florida","Altamonte Springs",3971,"12117",810,970,1290,1552,741,1925.150024,2.505,167.47,42364,154,1,1178,3803.33333333333,2028019301.66667
2014-09-01,"FL","Florida","Altamonte Springs",3971,"12117",814,975,1297,1560,744,2002.280029,2.419,167.264,42373,154,1,1190,3907,2110434402
2014-10-01,"FL","Florida","Altamonte Springs",3971,"12117",818,979,1303,1568,748,1946.160034,2.403,166.934,42382,154,0,1202,3906,2102282557.75
2014-11-01,"FL","Florida","Altamonte Springs",3971,"12117",827,991,1319,1586,757,2017.810059,2.348,166.685,42391,154,0,1213,3905,2094130713.5
2014-12-01,"FL","Florida","Altamonte Springs",3971,"12117",833,998,1327,1597,762,2053.439941,2.218,166.495,42400,154,0,1225,3904,2085978869.25
2015-01-01,"FL","Florida","Altamonte Springs",3971,"12117",836,1002,1333,1604,765,2058.199951,2.123,166.297,42409,154,0,1237,3903,2077827025
2015-02-01,"FL","Florida","Altamonte Springs",3971,"12117",834,999,1330,1599,763,2020.849976,1.673,166.688,42500,154,1,1233,3864,2068518014.5
2015-03-01,"FL","Florida","Altamonte Springs",3971,"12117",835,1000,1331,1601,764,2117.389893,2.084,168.142,42591,154,1,1228,3825,2059209004
2015-04-01,"FL","Florida","Altamonte Springs",3971,"12117",838,1004,1336,1607,767,2059.689941,1.868,170.012,42682,154,2,1224,3815,2039206333
2015-05-01,"FL","Florida","Altamonte Springs",3971,"12117",850,1018,1354,1629,778,2108.290039,2.117,171.887,42772,153,3,1220,3805,2019203662
2015-06-01,"FL","Florida","Altamonte Springs",3971,"12117",859,1029,1369,1647,786,2111.72998,2.192,173.488,42863,153,3,1215,3795,1999200991
2015-07-01,"FL","Florida","Altamonte Springs",3971,"12117",867,1039,1382,1663,794,2077.419922,2.418,174.535,42954,153,4,1211,3924.33333333333,2099588487.66667
2015-08-01,"FL","Florida","Altamonte Springs",3971,"12117",880,1054,1403,1688,805,2098.040039,2.15,174.983,43045,153,5,1207,4053.66666666667,2199975984.33333
2015-09-01,"FL","Florida","Altamonte Springs",3971,"12117",886,1061,1412,1698,811,1913.849976,2.172,175.099,43136,153,5,1202,4183,2300363481
2015-10-01,"FL","Florida","Altamonte Springs",3971,"12117",902,1081,1438,1730,826,1923.819946,2.042,175.112,43226,152,6,1198,4122,2261417932.75
2015-11-01,"FL","Florida","Altamonte Springs",3971,"12117",916,1098,1460,1757,839,2104.050049,2.187,175.214,43317,152,7,1194,4061,2222472384.5
2015-12-01,"FL","Florida","Altamonte Springs",3971,"12117",938,1123,1494,1798,858,2102.629883,2.155,175.191,43408,152,7,1189,4000,2183526836.25
2016-01-01,"FL","Florida","Altamonte Springs",3971,"12117",942,1128,1501,1806,862,2012.660034,2.245,175.105,43499,152,8,1185,3939,2144581288
2016-02-01,"FL","Florida","Altamonte Springs",3971,"12117",941,1128,1501,1805,862,1939.380005,1.966,175.343,43527,151,7,1182,3945.5,2164402210
2016-03-01,"FL","Florida","Altamonte Springs",3971,"12117",938,1123,1495,1798,858,1978.349976,1.834,176.659,43555,149,7,1179,3952,2184223132
2016-04-01,"FL","Florida","Altamonte Springs",3971,"12117",952,1141,1518,1826,871,2072.780029,1.792,178.55,43582,148,6,1176,3955.66666666667,2193277406.33333
2016-05-01,"FL","Florida","Altamonte Springs",3971,"12117",964,1155,1536,1848,882,2081.429932,1.865,180.404,43610,147,6,1172,3959.33333333333,2202331680.66667
2016-06-01,"FL","Florida","Altamonte Springs",3971,"12117",961,1151,1532,1843,880,2099.330078,1.846,181.991,43638,145,5,1169,3963,2211385955
2016-07-01,"FL","Florida","Altamonte Springs",3971,"12117",957,1147,1526,1836,876,2102.949951,1.456,183.11,43666,144,4,1166,4016.66666666667,2262961922
2016-08-01,"FL","Florida","Altamonte Springs",3971,"12117",957,1147,1526,1836,876,2170.840088,1.496,183.761,43694,143,4,1163,4070.33333333333,2314537889
2016-09-01,"FL","Florida","Altamonte Springs",3971,"12117",964,1155,1537,1849,882,2170.860107,1.57,184.059,43722,141,3,1160,4124,2366113856
2016-10-01,"FL","Florida","Altamonte Springs",3971,"12117",962,1152,1533,1844,880,2161.199951,1.622,184.141,43750,140,3,1156,4160.5,2394273983.5
2016-11-01,"FL","Florida","Altamonte Springs",3971,"12117",960,1150,1530,1841,879,2111.719971,1.82,184.363,43777,139,2,1153,4197,2422434111
2016-12-01,"FL","Florida","Altamonte Springs",3971,"12117",957,1147,1526,1836,876,2191.080078,2.441,184.541,43805,137,2,1150,4233.5,2450594238.5
2017-01-01,"FL","Florida","Altamonte Springs",3971,"12117",958,1148,1527,1837,877,2257.830078,2.45,184.795,43833,136,1,1147,4270,2478754366
2014-01-01,"TX","Texas","Amarillo",7279,"48375",630,825,1085,1300,524,1831.97998,2.985,159.391,197724,1344,7,6659,3738,835396702
2014-02-01,"TX","Texas","Amarillo",7279,"48375",630,825,1085,1301,524,1741.890015,2.581,159.904,197811,1338,7,6660,3686,834257026
2014-03-01,"TX","Texas","Amarillo",7279,"48375",630,825,1085,1301,524,1845.72998,2.607,161.222,197898,1333,7,6661,3634,833117350
2014-04-01,"TX","Texas","Amarillo",7279,"48375",630,825,1085,1301,524,1885.52002,2.759,162.999,197986,1328,7,6662,3637.33333333333,816444026.666667
2014-05-01,"TX","Texas","Amarillo",7279,"48375",632,827,1087,1304,525,1883.680054,2.606,164.71,198073,1322,7,6663,3640.66666666667,799770703.333333
2014-06-01,"TX","Texas","Amarillo",7279,"48375",633,829,1090,1307,527,1924.969971,2.534,166.236,198160,1316,7,6664,3644,783097380
2014-07-01,"TX","Texas","Amarillo",7279,"48375",634,831,1092,1309,527,1973.319946,2.563,167.156,198247,1311,7,6665,3696.66666666667,804749174
2014-08-01,"TX","Texas","Amarillo",7279,"48375",633,829,1090,1307,526,1925.150024,2.505,167.47,198334,1306,7,6666,3749.33333333333,826400968
2014-09-01,"TX","Texas","Amarillo",7279,"48375",632,828,1088,1305,525,2002.280029,2.419,167.264,198421,1300,7,6667,3802,848052762
2014-10-01,"TX","Texas","Amarillo",7279,"48375",631,827,1087,1303,525,1946.160034,2.403,166.934,198508,1294,7,6668,3738,830122910
2014-11-01,"TX","Texas","Amarillo",7279,"48375",632,827,1087,1304,525,2017.810059,2.348,166.685,198596,1289,7,6669,3674,812193058
2014-12-01,"TX","Texas","Amarillo",7279,"48375",632,827,1087,1304,525,2053.439941,2.218,166.495,198683,1284,7,6670,3610,794263206
2015-01-01,"TX","Texas","Amarillo",7279,"48375",633,829,1089,1306,526,2058.199951,2.123,166.297,198770,1278,7,6671,3546,776333354
2015-02-01,"TX","Texas","Amarillo",7279,"48375",634,830,1091,1308,527,2020.849976,1.673,166.688,198884,1289,7,6678,3512.5,772293171
2015-03-01,"TX","Texas","Amarillo",7279,"48375",634,830,1091,1308,527,2117.389893,2.084,168.142,198998,1301,8,6685,3479,768252988
2015-04-01,"TX","Texas","Amarillo",7279,"48375",634,830,1091,1308,527,2059.689941,1.868,170.012,199113,1312,8,6692,3525.66666666667,774010738
2015-05-01,"TX","Texas","Amarillo",7279,"48375",633,829,1090,1307,526,2108.290039,2.117,171.887,199227,1323,8,6699,3572.33333333333,779768488
2015-06-01,"TX","Texas","Amarillo",7279,"48375",634,830,1092,1309,527,2111.72998,2.192,173.488,199341,1335,9,6706,3619,785526238
2015-07-01,"TX","Texas","Amarillo",7279,"48375",636,833,1095,1313,529,2077.419922,2.418,174.535,199456,1346,9,6714,3732,816585663
2015-08-01,"TX","Texas","Amarillo",7279,"48375",645,845,1111,1332,537,2098.040039,2.15,174.983,199570,1357,9,6721,3845,847645088
2015-09-01,"TX","Texas","Amarillo",7279,"48375",647,847,1113,1334,538,1913.849976,2.172,175.099,199684,1369,10,6728,3958,878704513
2015-10-01,"TX","Texas","Amarillo",7279,"48375",648,848,1115,1337,538,1923.819946,2.042,175.112,199798,1380,10,6735,3842.5,851087251
2015-11-01,"TX","Texas","Amarillo",7279,"48375",650,851,1118,1341,540,2104.050049,2.187,175.214,199912,1391,10,6742,3727,823469989
2015-12-01,"TX","Texas","Amarillo",7279,"48375",652,853,1122,1345,542,2102.629883,2.155,175.191,200027,1403,11,6749,3611.5,795852727
2016-01-01,"TX","Texas","Amarillo",7279,"48375",647,848,1114,1336,538,2012.660034,2.245,175.105,200141,1414,11,6756,3496,768235465
2016-02-01,"TX","Texas","Amarillo",7279,"48375",640,838,1101,1320,532,1939.380005,1.966,175.343,200212,1423,11,6702,3522.5,783330365
2016-03-01,"TX","Texas","Amarillo",7279,"48375",633,829,1089,1306,526,1978.349976,1.834,176.659,200283,1431,12,6649,3549,798425265
2016-04-01,"TX","Texas","Amarillo",7279,"48375",637,834,1096,1314,529,2072.780029,1.792,178.55,200354,1440,12,6595,3611.66666666667,805869085.333333
2016-05-01,"TX","Texas","Amarillo",7279,"48375",640,838,1102,1321,532,2081.429932,1.865,180.404,200425,1449,13,6542,3674.33333333333,813312905.666667
2016-06-01,"TX","Texas","Amarillo",7279,"48375",644,844,1109,1330,536,2099.330078,1.846,181.991,200496,1457,13,6488,3737,820756726
2016-07-01,"TX","Texas","Amarillo",7279,"48375",649,850,1117,1340,540,2102.949951,1.456,183.11,200567,1466,14,6434,3797,843473066.666667
2016-08-01,"TX","Texas","Amarillo",7279,"48375",651,853,1121,1345,542,2170.840088,1.496,183.761,200638,1475,14,6381,3857,866189407.333333
2016-09-01,"TX","Texas","Amarillo",7279,"48375",652,854,1122,1345,542,2170.860107,1.57,184.059,200709,1483,14,6327,3917,888905748
2016-10-01,"TX","Texas","Amarillo",7279,"48375",651,853,1121,1345,542,2161.199951,1.622,184.141,200780,1492,15,6274,3850.5,870064691
2016-11-01,"TX","Texas","Amarillo",7279,"48375",651,853,1121,1344,541,2111.719971,1.82,184.363,200851,1501,15,6220,3784,851223634
2016-12-01,"TX","Texas","Amarillo",7279,"48375",651,852,1120,1343,541,2191.080078,2.441,184.541,200922,1509,16,6167,3717.5,832382577
2017-01-01,"TX","Texas","Amarillo",7279,"48375",651,852,1120,1343,541,2257.830078,2.45,184.795,200993,1518,16,6113,3651,813541520
2014-01-01,"CA","California","Anaheim",15715,"06059",1322,1699,2309,2546,1111,1831.97998,2.985,159.391,346956,1101,14,5620,5004,22142429336
2014-02-01,"CA","California","Anaheim",15715,"06059",1324,1701,2312,2550,1113,1741.890015,2.581,159.904,347166,1115,14,5726,4814.5,21477502831
2014-03-01,"CA","California","Anaheim",15715,"06059",1328,1706,2319,2557,1116,1845.72998,2.607,161.222,347375,1129,15,5832,4625,20812576326
2014-04-01,"CA","California","Anaheim",15715,"06059",1331,1711,2325,2564,1119,1885.52002,2.759,162.999,347585,1144,15,5938,4653.66666666667,20858672802
2014-05-01,"CA","California","Anaheim",15715,"06059",1337,1718,2335,2574,1123,1883.680054,2.606,164.71,347794,1158,15,6044,4682.33333333333,20904769278
2014-06-01,"CA","California","Anaheim",15715,"06059",1343,1725,2345,2586,1128,1924.969971,2.534,166.236,348004,1172,16,6150,4711,20950865754
2014-07-01,"CA","California","Anaheim",15715,"06059",1349,1734,2356,2598,1134,1973.319946,2.563,167.156,348214,1186,16,6256,4857,21874248979.6667
2014-08-01,"CA","California","Anaheim",15715,"06059",1358,1745,2371,2614,1141,1925.150024,2.505,167.47,348423,1200,16,6363,5003,22797632205.3333
2014-09-01,"CA","California","Anaheim",15715,"06059",1365,1753,2383,2628,1146,2002.280029,2.419,167.264,348633,1214,17,6469,5149,23721015431
2014-10-01,"CA","California","Anaheim",15715,"06059",1373,1764,2398,2644,1154,1946.160034,2.403,166.934,348842,1228,17,6575,5213.5,23932392766
2014-11-01,"CA","California","Anaheim",15715,"06059",1381,1774,2411,2659,1160,2017.810059,2.348,166.685,349052,1243,17,6681,5278,24143770101
2014-12-01,"CA","California","Anaheim",15715,"06059",1387,1783,2423,2672,1166,2053.439941,2.218,166.495,349261,1257,18,6787,5342.5,24355147436
2015-01-01,"CA","California","Anaheim",15715,"06059",1394,1791,2434,2684,1171,2058.199951,2.123,166.297,349471,1271,18,6893,5407,24566524771
2015-02-01,"CA","California","Anaheim",15715,"06059",1399,1798,2444,2694,1176,2020.849976,1.673,166.688,349807,1266,17,6882,5109.5,23465590214
2015-03-01,"CA","California","Anaheim",15715,"06059",1405,1806,2454,2706,1181,2117.389893,2.084,168.142,350143,1261,16,6872,4812,22364655657
2015-04-01,"CA","California","Anaheim",15715,"06059",1409,1810,2460,2713,1184,2059.689941,1.868,170.012,350479,1256,15,6861,4817.66666666667,22327814540.6667
2015-05-01,"CA","California","Anaheim",15715,"06059",1419,1823,2478,2732,1192,2108.290039,2.117,171.887,350815,1250,14,6850,4823.33333333333,22290973424.3333
2015-06-01,"CA","California","Anaheim",15715,"06059",1417,1821,2475,2729,1191,2111.72998,2.192,173.488,351151,1245,13,6839,4829,22254132308
2015-07-01,"CA","California","Anaheim",15715,"06059",1432,1841,2501,2758,1203,2077.419922,2.418,174.535,351488,1240,12,6828,5009,23333584523.6667
2015-08-01,"CA","California","Anaheim",15715,"06059",1437,1847,2510,2767,1207,2098.040039,2.15,174.983,351824,1235,12,6818,5189,24413036739.3333
2015-09-01,"CA","California","Anaheim",15715,"06059",1440,1851,2515,2774,1210,1913.849976,2.172,175.099,352160,1230,11,6807,5369,25492488955
2015-10-01,"CA","California","Anaheim",15715,"06059",1453,1867,2538,2798,1221,1923.819946,2.042,175.112,352496,1224,10,6796,5296,25056808468.75
2015-11-01,"CA","California","Anaheim",15715,"06059",1465,1882,2558,2820,1231,2104.050049,2.187,175.214,352832,1219,9,6786,5223,24621127982.5
2015-12-01,"CA","California","Anaheim",15715,"06059",1496,1922,2612,2880,1257,2102.629883,2.155,175.191,353168,1214,8,6775,5150,24185447496.25
2016-01-01,"CA","California","Anaheim",15715,"06059",1505,1934,2628,2898,1265,2012.660034,2.245,175.105,353504,1209,7,6764,5077,23749767010
2016-02-01,"CA","California","Anaheim",15715,"06059",1513,1944,2642,2913,1271,1939.380005,1.966,175.343,353495,1213,7,6733,5005,23611867747
2016-03-01,"CA","California","Anaheim",15715,"06059",1495,1921,2611,2879,1256,1978.349976,1.834,176.659,353487,1216,8,6702,4933,23473968484
2016-04-01,"CA","California","Anaheim",15715,"06059",1513,1944,2642,2913,1271,2072.780029,1.792,178.55,353478,1220,8,6671,5014.66666666667,23783346529
2016-05-01,"CA","California","Anaheim",15715,"06059",1514,1946,2644,2916,1272,2081.429932,1.865,180.404,353469,1224,8,6640,5096.33333333333,24092724574
2016-06-01,"CA","California","Anaheim",15715,"06059",1520,1953,2655,2927,1277,2099.330078,1.846,181.991,353461,1227,8,6609,5178,24402102619
2016-07-01,"CA","California","Anaheim",15715,"06059",1519,1953,2654,2926,1277,2102.949951,1.456,183.11,353452,1231,8,6578,5227.33333333333,24971337360.3333
2016-08-01,"CA","California","Anaheim",15715,"06059",1525,1960,2664,2937,1282,2170.840088,1.496,183.761,353443,1235,9,6548,5276.66666666667,25540572101.6667
2016-09-01,"CA","California","Anaheim",15715,"06059",1530,1966,2672,2946,1285,2170.860107,1.57,184.059,353435,1238,9,6517,5326,26109806843
2016-10-01,"CA","California","Anaheim",15715,"06059",1532,1969,2676,2950,1287,2161.199951,1.622,184.141,353426,1242,9,6486,5358.5,26085537143.75
2016-11-01,"CA","California","Anaheim",15715,"06059",1535,1972,2680,2955,1290,2111.719971,1.82,184.363,353417,1246,10,6455,5391,26061267444.5
2016-12-01,"CA","California","Anaheim",15715,"06059",1536,1973,2682,2957,1290,2191.080078,2.441,184.541,353409,1249,10,6424,5423.5,26036997745.25
2017-01-01,"CA","California","Anaheim",15715,"06059",1535,1972,2680,2955,1289,2257.830078,2.45,184.795,353400,1253,10,6393,5456,26012728046
2014-01-01,"MI","Michigan","Ann Arbor",32803,"26161",943,1138,1562,1959,885,1831.97998,2.985,159.391,117768,194,0,1779,4187,2405752569
2014-02-01,"MI","Michigan","Ann Arbor",32803,"26161",948,1144,1570,1970,890,1741.890015,2.581,159.904,117848,197,0,1799,4208.5,2414390068
2014-03-01,"MI","Michigan","Ann Arbor",32803,"26161",956,1153,1583,1985,897,1845.72998,2.607,161.222,117928,200,0,1819,4230,2423027567
2014-04-01,"MI","Michigan","Ann Arbor",32803,"26161",962,1161,1594,1999,903,1885.52002,2.759,162.999,118008,202,0,1839,4245,2410176638.66667
2014-05-01,"MI","Michigan","Ann Arbor",32803,"26161",967,1166,1601,2009,908,1883.680054,2.606,164.71,118089,205,0,1859,4260,2397325710.33333
2014-06-01,"MI","Michigan","Ann Arbor",32803,"26161",972,1173,1610,2020,913,1924.969971,2.534,166.236,118169,208,0,1879,4275,2384474782
2014-07-01,"MI","Michigan","Ann Arbor",32803,"26161",980,1183,1624,2037,920,1973.319946,2.563,167.156,118249,211,0,1898,4387.66666666667,2507489880
2014-08-01,"MI","Michigan","Ann Arbor",32803,"26161",982,1185,1627,2041,922,1925.150024,2.505,167.47,118329,214,0,1918,4500.33333333333,2630504978
2014-09-01,"MI","Michigan","Ann Arbor",32803,"26161",983,1186,1628,2043,923,2002.280029,2.419,167.264,118409,217,0,1938,4613,2753520076
2014-10-01,"MI","Michigan","Ann Arbor",32803,"26161",983,1186,1629,2043,923,1946.160034,2.403,166.934,118490,220,0,1958,4527,2687741090.25
2014-11-01,"MI","Michigan","Ann Arbor",32803,"26161",992,1196,1642,2060,931,2017.810059,2.348,166.685,118570,222,0,1978,4441,2621962104.5
2014-12-01,"MI","Michigan","Ann Arbor",32803,"26161",998,1204,1652,2073,937,2053.439941,2.218,166.495,118650,225,0,1998,4355,2556183118.75
2015-01-01,"MI","Michigan","Ann Arbor",32803,"26161",997,1203,1651,2072,936,2058.199951,2.123,166.297,118730,228,0,2018,4269,2490404133
2015-02-01,"MI","Michigan","Ann Arbor",32803,"26161",995,1200,1648,2067,934,2020.849976,1.673,166.688,118643,227,0,1991,4327.5,2531994514
2015-03-01,"MI","Michigan","Ann Arbor",32803,"26161",995,1200,1647,2067,934,2117.389893,2.084,168.142,118556,226,0,1964,4386,2573584895
2015-04-01,"MI","Michigan","Ann Arbor",32803,"26161",997,1202,1651,2071,936,2059.689941,1.868,170.012,118470,224,0,1938,4388.66666666667,2553047550.33333
2015-05-01,"MI","Michigan","Ann Arbor",32803,"26161",998,1204,1653,2074,937,2108.290039,2.117,171.887,118383,223,0,1911,4391.33333333333,2532510205.66667
2015-06-01,"MI","Michigan","Ann Arbor",32803,"26161",998,1204,1653,2074,937,2111.72998,2.192,173.488,118296,222,0,1884,4394,2511972861
2015-07-01,"MI","Michigan","Ann Arbor",32803,"26161",996,1202,1650,2069,935,2077.419922,2.418,174.535,118209,220,0,1858,4536.66666666667,2649630276.33333
2015-08-01,"MI","Michigan","Ann Arbor",32803,"26161",986,1189,1633,2048,926,2098.040039,2.15,174.983,118122,219,1,1831,4679.33333333333,2787287691.66667
2015-09-01,"MI","Michigan","Ann Arbor",32803,"26161",974,1175,1614,2024,915,1913.849976,2.172,175.099,118035,218,1,1804,4822,2924945107
2015-10-01,"MI","Michigan","Ann Arbor",32803,"26161",969,1169,1605,2013,910,1923.819946,2.042,175.112,117948,217,1,1777,4711,2843897258.5
2015-11-01,"MI","Michigan","Ann Arbor",32803,"26161",981,1184,1625,2038,921,2104.050049,2.187,175.214,117862,216,1,1750,4600,2762849410
2015-12-01,"MI","Michigan","Ann Arbor",32803,"26161",996,1201,1649,2069,935,2102.629883,2.155,175.191,117775,214,1,1724,4489,2681801561.5
2016-01-01,"MI","Michigan","Ann Arbor",32803,"26161",1000,1206,1656,2077,939,2012.660034,2.245,175.105,117688,213,1,1697,4378,2600753713
